transaction_id,transaction_date,account_id,transaction_type,transaction_amount,transaction_currency,fx_rate,transaction_amount_euro
1039868,2025-01-28,4154,deposit,8256.14,HUF,408.13,20.229191679121847
1039869,2025-01-27,4330,withdrawal,4866.11,SEK,11.496,423.2872303409881
1039870,2025-02-04,1608,withdrawal,1503.58,TRY,37.155,40.46777015206567
1039871,2025-01-06,2048,transfer,7995.41,AUD,1.6555,4829.604349139233
1039872,2025-01-24,1871,withdrawal,41.34,AUD,1.66,24.903614457831328
1039873,2025-03-02,4289,withdrawal,663.19,BGN,1.9558,339.08886389201353
1039874,2025-01-21,2187,withdrawal,9669.5,TRY,36.901,262.0389691336278
1039875,2025-01-17,3705,withdrawal,3617.65,ISK,145.1,24.93211578221916
1039876,2025-01-29,3501,transfer,8451.4,DKK,7.4627,1132.4855615259892
1039877,2025-02-18,3823,transfer,1740.02,AUD,1.6466,1056.7350904894934
1039878,2025-03-02,2316,deposit,6276.37,DKK,7.4583,841.5282302937666
1039879,2025-03-04,3168,transfer,591.49,JPY,156.5,3.779488817891374
1039880,2025-01-30,4616,transfer,2605.59,JPY,160.32,16.25243263473054
1039881,2025-01-01,56,withdrawal,7994.37,CHF,0.9412,8493.805779855504
1039882,2025-01-21,367,withdrawal,8442.58,TRY,36.901,228.79000569090266
1039883,2025-02-22,1762,deposit,8382.95,JPY,157.46,53.23860027943605
1039884,2025-01-17,1272,transfer,7968.0,GBP,0.84453,9434.833576071898
1039885,2025-01-30,4754,transfer,8.97,GBP,0.83685,10.718766804086755
1039886,2025-01-05,4619,deposit,8498.07,GBP,0.82993,10239.502126685384
1039887,2025-02-26,1532,withdrawal,955.83,JPY,156.7,6.099744735162732
1039888,2025-03-09,4471,transfer,4356.87,PLN,4.1788,1042.612711783287
1039889,2025-02-18,1306,transfer,9640.67,PLN,4.166,2314.131060969755
1039890,2025-01-06,1544,deposit,7314.27,CHF,0.9396,7784.450830140486
1039891,2025-01-15,1557,deposit,7570.62,NOK,11.7035,646.868030930918
1039892,2025-02-09,4189,transfer,6596.36,SEK,11.2865,584.44690559518
1039893,2025-02-24,4350,transfer,2972.86,DKK,7.4603,398.4906773186065
1039894,2025-01-24,1992,transfer,5786.68,CZK,25.097,230.5725783958242
1039895,2025-02-10,2338,transfer,7169.47,BGN,1.9558,3665.748031496063
1039896,2025-01-28,2763,deposit,1191.99,CHF,0.9441,1262.5675246266285
1039897,2025-01-13,378,deposit,8858.83,TRY,36.202,244.7055411303243
1039898,2025-01-17,2672,transfer,5564.67,CZK,25.265,220.25212744904016
1039899,2025-01-31,3535,transfer,6048.48,RON,4.9767,1215.3595756224004
1039900,2025-03-02,1419,deposit,3990.68,CHF,0.9394,4248.115818607622
1039901,2025-01-17,4087,deposit,7972.2,CHF,0.9394,8486.480732382372
1039902,2025-02-13,3892,withdrawal,4261.04,CHF,0.9421,4522.916887803843
1039903,2025-01-25,4094,transfer,320.44,NOK,11.7495,27.272649899995745
1039904,2025-01-24,492,deposit,4756.4,PLN,4.2138,1128.7673833594379
1039905,2025-02-24,593,transfer,9363.19,ISK,145.1,64.52922122674019
1039906,2025-01-03,554,withdrawal,2906.26,RON,4.9752,584.1493809294099
1039907,2025-03-09,4553,transfer,1586.08,PLN,4.1788,379.5539389298363
1039908,2025-02-12,4398,deposit,6781.96,CZK,25.075,270.46699900299103
1039909,2025-01-26,7,deposit,9773.68,TRY,37.377,261.4891510822163
1039910,2025-01-28,3391,deposit,863.62,GBP,0.83868,1029.7372060857538
1039911,2025-01-11,3296,deposit,1651.69,SEK,11.497,143.6626946159868
1039912,2025-02-08,4615,deposit,8533.42,JPY,157.77,54.08772263421436
1039913,2025-01-04,4845,withdrawal,9767.53,DKK,7.4599,1309.3379267818605
1039914,2025-01-02,1899,transfer,4447.39,CHF,0.9371,4745.907587237221
1039915,2025-02-25,1748,withdrawal,9918.51,HUF,401.2,24.722108673978067
1039916,2025-01-11,2547,transfer,7665.65,SEK,11.497,666.7521962251021
1039917,2025-01-23,697,transfer,5061.36,JPY,162.58,31.13150449009718
1039918,2025-02-25,4820,transfer,9874.46,AUD,1.6538,5970.770347079453
1039919,2025-02-11,4208,transfer,2038.38,DKK,7.4582,273.30723230806365
1039920,2025-01-06,4543,deposit,5754.52,RON,4.9747,1156.7571913884256
1039921,2025-01-12,2408,transfer,9289.8,DKK,7.4606,1245.1813527062166
1039922,2025-02-07,4429,transfer,5042.49,RON,4.9768,1013.1992444944542
1039923,2025-02-25,1345,withdrawal,9707.07,PLN,4.1393,2345.0994129442174
1039924,2025-02-14,1876,deposit,7454.31,BGN,1.9558,3811.386644851212
1039925,2025-03-01,134,transfer,1267.41,PLN,4.1503,305.3779244873865
1039926,2025-02-23,3829,transfer,9188.32,TRY,38.102,241.15059576925097
1039927,2025-02-16,137,transfer,5411.33,CHF,0.9442,5731.1268798983265
1039928,2025-01-28,3414,transfer,9390.92,GBP,0.83868,11197.262364668288
1039929,2025-02-13,1422,transfer,2523.56,GBP,0.83313,3029.0110787032036
1039930,2025-02-20,497,deposit,1009.91,TRY,37.923,26.630540832740024
1039931,2025-01-29,4506,deposit,5673.06,AUD,1.671,3395.0089766606825
1039932,2025-02-12,4128,withdrawal,1564.93,BGN,1.9558,800.1482769199305
1039933,2025-01-15,1069,transfer,8811.97,ISK,144.7,60.89820317899102
1039934,2025-01-13,4907,deposit,542.13,JPY,160.22,3.383659967544626
1039935,2025-02-10,4324,withdrawal,4291.9,GBP,0.83283,5153.392649160092
1039936,2025-01-01,532,deposit,6306.72,PLN,4.275,1475.256140350877
1039937,2025-03-04,46,withdrawal,656.59,GBP,0.82788,793.0980335314298
1039938,2025-02-20,3049,deposit,9592.9,SEK,11.166,859.1169622066989
1039939,2025-02-23,1242,deposit,8325.58,JPY,157.46,52.874253778737454
1039940,2025-02-10,3467,deposit,4987.29,NOK,11.5745,430.88599939522226
1039941,2025-03-05,429,deposit,4807.59,ISK,146.5,32.81631399317406
1039942,2025-01-23,3169,transfer,4005.95,NOK,11.7305,341.49865734623415
1039943,2025-02-11,3765,transfer,5960.94,PLN,4.1785,1426.5741294722986
1039944,2025-02-12,1150,transfer,1562.31,TRY,37.432,41.73728360760846
1039945,2025-01-25,2665,withdrawal,1848.76,RON,4.9761,371.5279033781476
1039946,2025-01-16,4618,withdrawal,3954.58,AUD,1.6574,2386.014239169784
1039947,2025-03-02,4806,withdrawal,315.66,SEK,11.188,28.214158026456918
1039948,2025-02-04,4144,withdrawal,5368.24,GBP,0.83188,6453.142280136558
1039949,2025-01-20,1812,deposit,2978.32,ISK,145.5,20.469553264604812
1039950,2025-01-07,2393,withdrawal,5140.03,ISK,145.5,35.32666666666667
1039951,2025-02-15,4727,deposit,3126.87,DKK,7.459,419.2076685882826
1039952,2025-01-23,3152,transfer,306.03,NOK,11.7305,26.088402028899022
1039953,2025-02-23,3690,withdrawal,7536.74,HUF,404.6,18.62763222936233
1039954,2025-01-07,4406,deposit,8719.45,BGN,1.9558,4458.252377543717
1039955,2025-02-20,82,transfer,2427.85,JPY,156.6,15.503512132822477
1039956,2025-01-21,576,withdrawal,335.24,GBP,0.84553,396.48504488309106
1039957,2025-01-11,4421,withdrawal,2486.62,ISK,145.3,17.113695801789397
1039958,2025-02-23,4732,withdrawal,4248.49,CZK,25.082,169.3840204130452
1039959,2025-01-27,3903,withdrawal,9276.4,BGN,1.9558,4743.02075876879
1039960,2025-03-04,4368,withdrawal,959.49,AUD,1.6919,567.1079851055027
1039961,2025-02-20,1384,deposit,7223.79,ISK,145.7,49.57989018531229
1039962,2025-01-09,1986,transfer,3109.45,JPY,162.56,19.12801427165354
1039963,2025-02-01,2366,transfer,9795.86,PLN,4.213,2325.1507239496796
1039964,2025-02-17,2789,deposit,6050.85,NOK,11.6415,519.7654941373535
1039965,2025-02-04,1767,deposit,7592.9,CHF,0.9396,8080.9919114516815
1039966,2025-03-04,1017,deposit,4762.42,CHF,0.9371,5082.083022089425
1039967,2025-02-27,4210,deposit,4411.59,SEK,11.159,395.339188099292
1039968,2025-01-13,2399,transfer,2357.94,AUD,1.6578,1422.33079985523
1039969,2025-01-03,80,transfer,4338.34,GBP,0.82993,5227.356524044197
1039970,2025-02-24,1590,withdrawal,672.85,JPY,156.81,4.290861552196926
1039971,2025-01-24,158,withdrawal,1276.6,SEK,11.459,111.40588183960206
1039972,2025-03-03,3204,deposit,9719.86,NOK,11.695,831.1124412141942
1039973,2025-01-09,1835,transfer,4137.91,HUF,413.98,9.995434562056138
1039974,2025-01-25,3373,withdrawal,2424.35,ISK,146.3,16.57108680792891
1039975,2025-01-14,3456,transfer,6325.07,BGN,1.9558,3234.0065446364656
1039976,2025-02-10,3955,withdrawal,207.18,SEK,11.2765,18.37272203254556
1039977,2025-02-07,3112,transfer,947.57,CZK,25.108,37.73976421857575
1039978,2025-02-12,2706,transfer,6982.77,RON,4.9767,1403.0924106335524
1039979,2025-01-18,77,transfer,425.36,HUF,412.65,1.0308009208772568
1039980,2025-01-12,3645,withdrawal,8111.12,JPY,162.86,49.80424904826231
1039981,2025-02-25,4205,transfer,8187.23,ISK,145.7,56.19238160603981
1039982,2025-01-18,1616,deposit,4856.18,CZK,25.265,192.20977637047298
1039983,2025-02-23,268,withdrawal,6083.95,RON,4.9773,1222.3394209712094
1039984,2025-01-31,4862,withdrawal,5016.65,GBP,0.83608,6000.203329824896
1039985,2025-01-23,1363,deposit,1014.77,RON,4.9763,203.92058356610332
1039986,2025-02-18,1475,deposit,1953.96,BGN,1.9558,999.0592085080274
1039987,2025-03-07,3498,deposit,2716.67,GBP,0.84088,3230.74636095519
1039988,2025-02-16,1915,withdrawal,2332.28,GBP,0.83215,2802.7158565162536
1039989,2025-01-10,2082,transfer,8832.05,JPY,162.86,54.230934545007976
1039990,2025-02-14,267,transfer,4035.26,CHF,0.9442,4273.73437830968
1039991,2025-01-31,4843,deposit,9489.76,CZK,25.166,377.0865453389494
1039992,2025-01-24,2953,withdrawal,28.93,PLN,4.2138,6.865537044947553
1039993,2025-02-05,2395,withdrawal,3978.54,JPY,159.25,24.98298273155416
1039994,2025-03-01,1230,withdrawal,8567.93,NOK,11.7245,730.7714614695723
1039995,2025-01-28,2339,transfer,8372.13,RON,4.9749,1682.8740276186454
1039996,2025-02-23,988,deposit,4311.99,TRY,38.102,113.16964988714504
1039997,2025-03-04,906,transfer,4405.89,BGN,1.9558,2252.730340525616
1039998,2025-01-22,1935,withdrawal,5273.07,RON,4.9768,1059.5302202218293
1039999,2025-03-09,4472,transfer,5352.68,CHF,0.9557,5600.795228628231
1040000,2025-02-23,807,withdrawal,5136.38,JPY,157.46,32.6202210085101
1040001,2025-02-11,474,withdrawal,3261.23,SEK,11.2525,289.8227060653188
1040002,2025-02-01,779,deposit,3407.35,CHF,0.9449,3606.0429675097894
1040003,2025-03-09,4720,withdrawal,8089.39,DKK,7.4589,1084.5285497861616
1040004,2025-02-16,2748,deposit,7601.37,DKK,7.459,1019.0870089824374
1040005,2025-02-01,4971,transfer,7468.53,HUF,407.95,18.307464150018383
1040006,2025-02-28,3017,deposit,6827.35,JPY,156.96,43.4973878695209
1040007,2025-01-14,4162,transfer,8590.13,ISK,144.9,59.283160800552096
1040008,2025-03-10,4369,transfer,3783.67,BGN,1.9558,1934.5894263217099
1040009,2025-01-18,2073,deposit,2292.31,CHF,0.9394,2440.185224611454
1040010,2025-02-02,3790,deposit,4706.42,DKK,7.4618,630.7352113431076
1040011,2025-02-22,1880,transfer,5397.67,CZK,25.082,215.20094091380273
1040012,2025-01-11,3595,transfer,5538.37,TRY,36.485,151.7985473482253
1040013,2025-01-20,2459,withdrawal,4156.96,DKK,7.4611,557.1510903218024
1040014,2025-01-24,3381,transfer,6451.34,CZK,25.097,257.05622185918634
1040015,2025-01-29,4237,withdrawal,7902.32,JPY,161.5,48.930773993808046
1040016,2025-03-09,2230,deposit,7374.54,TRY,39.579,186.3245660577579
1040017,2025-02-18,708,withdrawal,6179.74,PLN,4.166,1483.3749399903984
1040018,2025-01-05,2118,withdrawal,411.08,JPY,161.77,2.541138653644062
1040019,2025-02-21,307,transfer,1251.7,NOK,11.629,107.63608220827243
1040020,2025-02-14,785,withdrawal,1493.49,RON,4.977,300.0783604581073
1040021,2025-03-10,1833,transfer,1186.95,BGN,1.9558,606.8872072809081
1040022,2025-02-12,303,deposit,4076.74,HUF,402.63,10.125276308273104
1040023,2025-01-04,2605,deposit,3357.01,BGN,1.9558,1716.4382861233257
1040024,2025-02-28,3169,withdrawal,3189.25,ISK,145.7,21.889155799588195
1040025,2025-02-19,1403,deposit,6710.93,TRY,37.875,177.18627062706273
1040026,2025-02-06,2482,deposit,2334.56,SEK,11.321,206.2149986750287
1040027,2025-03-02,3788,deposit,2877.19,JPY,156.96,18.330721202854228
1040028,2025-02-20,988,transfer,4044.29,JPY,156.6,25.825606641123883
1040029,2025-01-26,4786,deposit,7614.24,NOK,11.7495,648.0480020426402
1040030,2025-03-07,648,transfer,4885.27,PLN,4.1788,1169.0604958361253
1040031,2025-02-12,1469,transfer,5754.98,RON,4.9767,1156.384752948741
1040032,2025-01-21,4489,transfer,3532.97,ISK,145.9,24.21501028101439
1040033,2025-03-08,3030,deposit,6079.02,GBP,0.84088,7229.354961468938
1040034,2025-01-23,2193,transfer,3763.02,GBP,0.84468,4454.965193919591
1040035,2025-01-28,1329,deposit,7124.52,SEK,11.478,620.7109252483011
1040036,2025-03-10,2254,deposit,1945.95,SEK,10.9695,177.39641733898537
1040037,2025-02-01,994,transfer,568.36,SEK,11.474,49.534599965138575
1040038,2025-02-03,1518,withdrawal,7845.33,AUD,1.6671,4705.974446643872
1040039,2025-03-05,4974,deposit,7049.75,ISK,146.5,48.12116040955632
1040040,2025-02-03,4157,transfer,1743.79,SEK,11.481,151.88485323578087
1040041,2025-01-15,1766,deposit,7370.25,CZK,25.218,292.26147989531285
1040042,2025-01-19,896,deposit,1974.34,SEK,11.506,171.59221275856075
1040043,2025-01-07,3263,withdrawal,4158.41,JPY,163.86,25.377822531429267
1040044,2025-01-06,381,withdrawal,7352.42,HUF,414.68,17.730346291116042
1040045,2025-02-14,246,transfer,5795.11,PLN,4.1653,1391.2827407389623
1040046,2025-03-03,654,transfer,380.6,RON,4.9773,76.46716091053383
1040047,2025-03-06,2590,withdrawal,2686.62,AUD,1.7037,1576.9325585490403
1040048,2025-02-02,4155,transfer,6969.94,SEK,11.474,607.4551159142409
1040049,2025-01-14,399,deposit,910.75,NOK,11.7195,77.71235974230983
1040050,2025-02-05,519,transfer,5666.19,RON,4.9766,1138.5664911787162
1040051,2025-01-17,2954,transfer,5247.93,ISK,145.1,36.16767746381806
1040052,2025-01-18,1721,transfer,1954.7,AUD,1.6646,1174.276102366935
1040053,2025-02-14,4028,transfer,1085.93,CZK,25.043,43.36261629996407
1040054,2025-02-24,1080,transfer,9503.56,TRY,38.094,249.4765579881346
1040055,2025-01-13,1967,withdrawal,2966.74,TRY,36.202,81.94961604331252
1040056,2025-01-27,3017,deposit,461.28,HUF,408.78,1.1284309408483781
1040057,2025-03-03,1681,deposit,6404.94,GBP,0.8253,7760.741548527807
1040058,2025-03-05,4859,transfer,3671.11,PLN,4.15,884.6048192771084
1040059,2025-01-10,253,transfer,2296.44,RON,4.9735,461.7351965416709
1040060,2025-02-21,1642,deposit,4342.34,SEK,11.1425,389.7096701817366
1040061,2025-01-16,994,deposit,2050.31,GBP,0.84258,2433.3713119229033
1040062,2025-02-13,4974,transfer,6046.76,DKK,7.4586,810.7097846780898
1040063,2025-01-11,850,deposit,1451.38,CHF,0.9416,1541.3976210705184
1040064,2025-01-25,4497,deposit,713.33,DKK,7.4614,95.60270190580856
1040065,2025-01-14,355,transfer,6849.01,GBP,0.84288,8125.723709187548
1040066,2025-02-14,218,transfer,2630.61,RON,4.977,528.5533453887884
1040067,2025-02-15,4829,deposit,4594.24,JPY,160.09,28.69785745518146
1040068,2025-02-23,1093,withdrawal,1638.88,JPY,157.46,10.408230661755367
1040069,2025-03-06,1179,withdrawal,6655.07,CZK,25.047,265.70327783766515
1040070,2025-01-06,410,transfer,9655.94,SEK,11.4645,842.2469361943391
1040071,2025-02-16,3300,deposit,5345.79,SEK,11.2445,475.41375783716484
1040072,2025-03-04,4370,withdrawal,9795.0,GBP,0.82788,11831.424844180317
1040073,2025-01-30,1898,deposit,7561.31,RON,4.9758,1519.616946018731
1040074,2025-02-18,1761,withdrawal,6384.47,BGN,1.9558,3264.377748236016
1040075,2025-01-27,2984,deposit,2058.26,PLN,4.2193,487.8202545445928
1040076,2025-02-07,2734,withdrawal,9997.38,RON,4.9768,2008.796817231956
1040077,2025-03-10,1758,withdrawal,9837.19,RON,4.9765,1976.7286245353162
1040078,2025-01-21,4798,deposit,7569.03,TRY,36.901,205.117205495786
1040079,2025-02-10,2503,deposit,1225.15,DKK,7.4584,164.2644535020916
1040080,2025-01-15,2065,deposit,9746.38,ISK,144.7,67.35577055977885
1040081,2025-03-08,868,deposit,4806.85,GBP,0.84088,5716.451812387024
1040082,2025-01-06,3861,transfer,147.42,AUD,1.6555,89.04862579281183
1040083,2025-03-10,2934,withdrawal,9502.3,DKK,7.4584,1274.0400085809288
1040084,2025-01-31,4144,transfer,9170.33,HUF,407.95,22.479053805613432
1040085,2025-02-28,203,withdrawal,7653.72,JPY,156.96,48.76223241590214
1040086,2025-02-09,1114,withdrawal,6588.76,ISK,146.6,44.94379263301501
1040087,2025-02-24,3635,deposit,7120.92,CZK,25.062,284.13215226238924
1040088,2025-02-24,4510,withdrawal,5011.04,TRY,38.094,131.54407518244344
1040089,2025-01-26,2808,transfer,1824.05,HUF,408.85,4.46141616729852
1040090,2025-02-21,4394,deposit,7993.37,GBP,0.8276,9658.494441759303
1040091,2025-02-21,46,transfer,8744.78,ISK,145.7,60.0190803019904
1040092,2025-02-13,3019,transfer,5670.95,CHF,0.9421,6019.4777624456
1040093,2025-03-07,958,transfer,9805.16,GBP,0.84088,11660.5936637808
1040094,2025-01-16,3992,transfer,9757.33,PLN,4.2688,2285.731353073463
1040095,2025-03-08,4489,deposit,2448.61,CZK,25.016,97.88175567636713
1040096,2025-01-03,2494,transfer,9682.39,HUF,414.93,23.334996264430142
1040097,2025-02-19,2112,transfer,8921.7,ISK,146.3,60.98222829801777
1040098,2025-01-06,3193,withdrawal,9771.31,AUD,1.6555,5902.331621866505
1040099,2025-01-21,1531,withdrawal,7735.92,BGN,1.9558,3955.3737600981694
1040100,2025-01-26,209,withdrawal,4525.11,TRY,37.377,121.06669877197206
1040101,2025-01-12,1486,transfer,2956.92,HUF,413.68,7.147843743956682
1040102,2025-01-11,2300,transfer,6178.58,ISK,145.3,42.52291810048176
1040103,2025-02-12,1446,withdrawal,6416.55,DKK,7.4583,860.3233980933993
1040104,2025-01-21,2503,deposit,7638.04,AUD,1.6639,4590.444137267865
1040105,2025-02-11,292,withdrawal,4868.65,JPY,157.28,30.95530264496439
1040106,2025-01-07,2998,transfer,4112.35,JPY,163.86,25.09672891492738
1040107,2025-01-02,2034,deposit,9389.92,HUF,412.9,22.741390167110684
1040108,2025-01-15,1520,withdrawal,6693.77,ISK,144.7,46.25964063579821
1040109,2025-01-11,4696,deposit,6377.3,HUF,413.68,15.416022046025914
1040110,2025-03-01,795,withdrawal,2575.65,PLN,4.1503,620.5936920222636
1040111,2025-03-08,3031,transfer,4728.54,RON,4.9757,950.3265872138594
1040112,2025-03-10,2252,withdrawal,608.59,TRY,39.643,15.351764498145954
1040113,2025-02-25,4665,deposit,2334.03,ISK,145.7,16.019423472889503
1040114,2025-01-22,3909,withdrawal,9685.37,RON,4.9768,1946.1039221990036
1040115,2025-03-08,1401,transfer,9351.55,AUD,1.7258,5418.6753969173715
1040116,2025-02-27,3675,transfer,2497.89,CZK,24.987,99.96758314323448
1040117,2025-01-13,870,withdrawal,8888.19,NOK,11.709,759.090443248783
1040118,2025-02-16,3632,transfer,4133.15,DKK,7.459,554.1158332216114
1040119,2025-01-10,1881,deposit,6772.25,RON,4.9735,1361.6668342213734
1040120,2025-01-15,4664,transfer,5381.79,TRY,36.548,147.25265404399693
1040121,2025-03-10,3383,transfer,5670.31,ISK,146.9,38.5997957794418
1040122,2025-03-01,1745,withdrawal,3265.4,SEK,11.188,291.86628530568464
1040123,2025-03-10,1331,withdrawal,9291.71,NOK,11.6705,796.1706867743454
1040124,2025-03-09,1932,withdrawal,3333.93,PLN,4.1788,797.8199483105197
1040125,2025-01-10,33,deposit,4116.59,JPY,162.86,25.276863563797125
1040126,2025-02-28,3653,withdrawal,7236.38,JPY,156.96,46.10333843017329
1040127,2025-03-08,1331,deposit,6837.02,AUD,1.7258,3961.6525669254843
1040128,2025-02-04,1492,deposit,1139.87,BGN,1.9558,582.8152162797832
1040129,2025-02-08,2838,deposit,9992.88,GBP,0.83353,11988.626684102552
1040130,2025-01-06,4749,withdrawal,8632.85,TRY,36.83,234.397230518599
1040131,2025-01-27,3512,deposit,1430.37,DKK,7.4625,191.67437185929646
1040132,2025-02-01,2762,transfer,6688.89,HUF,407.95,16.39634759161662
1040133,2025-01-13,1257,withdrawal,6518.19,NOK,11.709,556.6820394568281
1040134,2025-01-16,653,transfer,1875.67,DKK,7.4609,251.39996515165734
1040135,2025-02-05,1972,withdrawal,2973.08,JPY,159.25,18.669262166405023
1040136,2025-02-22,3303,transfer,1174.54,ISK,145.7,8.061358956760467
1040137,2025-01-05,333,deposit,8403.57,CHF,0.9362,8976.2550737022
1040138,2025-02-20,2810,withdrawal,8893.66,SEK,11.166,796.4947161024538
1040139,2025-02-07,2615,deposit,6942.71,NOK,11.625,597.2223655913979
1040140,2025-02-12,4282,transfer,2641.02,CHF,0.9457,2792.661520566776
1040141,2025-01-12,3205,transfer,4528.31,NOK,11.757,385.1586289019308
1040142,2025-03-10,4169,deposit,2526.86,HUF,399.45,6.325848041056453
1040143,2025-01-19,4730,withdrawal,3297.88,BGN,1.9558,1686.205133449228
1040144,2025-03-10,3573,withdrawal,4802.96,CZK,24.957,192.44941299034338
1040145,2025-01-05,2839,withdrawal,9807.68,ISK,144.1,68.0616238723109
1040146,2025-03-10,3134,deposit,4162.13,DKK,7.4584,558.0459616003433
1040147,2025-03-10,793,deposit,5902.88,JPY,159.39,37.03419286027982
1040148,2025-03-09,4302,withdrawal,2201.34,TRY,39.579,55.61888880466915
1040149,2025-02-20,1588,transfer,1039.44,DKK,7.459,139.35380077758415
1040150,2025-03-06,2773,withdrawal,3439.82,BGN,1.9558,1758.7790162593312
1040151,2025-01-08,405,deposit,9194.38,ISK,145.1,63.365816678152996
1040152,2025-02-17,3548,withdrawal,6074.6,JPY,158.67,38.28448982164241
1040153,2025-01-26,3371,withdrawal,6174.9,SEK,11.459,538.8690112575268
1040154,2025-01-20,4199,withdrawal,4721.68,BGN,1.9558,2414.193680335413
1040155,2025-02-21,861,withdrawal,2790.73,HUF,404.6,6.897503707365298
1040156,2025-03-09,1639,deposit,1339.14,TRY,39.579,33.83460926248768
1040157,2025-02-21,4682,deposit,8330.52,JPY,157.46,52.90562682586054
1040158,2025-03-08,483,transfer,6278.19,NOK,11.759,533.9050939705756
1040159,2025-02-08,1794,withdrawal,4192.95,JPY,157.77,26.576345312797105
